time_s,pitch_deg,pitch_rate_rad_s,elevator_cmd,altitude_ft
20.07,17.6063016248947,3.47627521413625,1.0,59.29141669347882
20.080000000000002,18.87362250919461,3.7405416980549506,1.0,61.00444422289729
20.09,20.27249068227194,3.974499525827495,1.0,62.71302258968353
20.1,21.78351081199059,4.178465385356734,1.0,64.41719130426645
20.11,23.387108059552798,4.352892062740203,1.0,66.116983871907
20.12,25.063640974142384,4.498363882748362,1.0,67.81242793053389
20.13,26.793513138893935,4.615592496937653,1.0,69.50354539975524
20.14,28.557287640201785,4.705412382255874,1.0,71.19035268202424
20.150000000000002,30.33580830374951,4.768775475176837,1.0,72.87286087498069
20.16,32.11033155434471,4.806744475811223,1.0,74.55107604712248
20.17,33.86267258514701,4.820484501730099,1.0,76.2249995060265
20.18,35.57536909474141,4.811252938232594,1.0,77.89462811499834
20.19,37.231864953916286,4.7803975888820105,1.0,79.55995463579893
20.2,38.81669790946644,4.729375266422376,1.0,81.2209708057344
20.21,40.31565234935693,4.659640895231089,1.0,82.87767593935132
20.22,41.71608126859694,4.572696291690733,1.0,84.53005391731858
20.23,43.00715018968932,4.470065753975344,1.0,86.17809184268117
20.240000000000002,44.18006667645326,4.353280086098221,1.0,87.82177372649312
20.25,45.2282803828879,4.2238608360574394,1.0,89.46108170598745
20.26,46.14763215387551,4.083305545148956,1.0,91.09599643945694
20.27,46.93643110445639,3.9330743816661418,1.0,92.7264974117279
20.28,47.59544257357847,3.774578436624801,1.0,94.352563213557
20.29,48.12777755154658,3.609169858837356,1.0,95.97417186200619
20.3,48.538684598963044,3.438133908801786,1.0,97.59130103886127
20.31,48.83525647502874,3.262682922435761,1.0,99.20392836257815
20.32,49.02607335269365,3.08395210146522,1.0,100.81203160062432
20.330000000000002,49.12081063726223,2.902996989861669,1.0,102.41558886691928
20.34,49.12984100180184,2.7207924557520613,1.0,104.01457881182432
20.35,49.06385747967861,2.5381993166218835,1.0,105.60898074880242
20.36,48.93353251856302,2.357681044835849,1.0,107.19918226823211
20.37,48.749400174652266,2.1803947860402917,1.0,108.78515689447522
20.38,48.52141417037528,2.0068308318051837,1.0,110.36691483855247
20.39,48.2587344157992,1.8374318624864048,1.0,111.94445541128516
20.400000000000002,47.96964399060116,1.6726495396539678,1.0,113.51775173470378
20.41,47.66153260198378,1.5128313875058543,1.0,115.08674470335245
20.42,47.34090974863478,1.358281811516857,1.0,116.65136351063848
20.43,47.01344371688194,1.2092630422608333,1.0,118.21152475476265
20.44,46.68401449281852,1.0657960670819187,1.0,119.76713688671589
20.45,46.35678195955155,0.9283480246806122,1.0,121.31813821196556
20.46,46.03524878007309,0.7974633372723144,1.0,122.864431142807
20.47,45.722299610852694,0.6727230975383488,1.0,124.40587867051363
20.48,45.420295506429504,0.5541772784597815,1.0,125.94241128116846
20.490000000000002,45.131128864569106,0.4418353241138527,1.0,127.47393745556474
20.5,44.85628163283667,0.3357179134397609,1.0,129.0003745444119
20.51,44.59687618554825,0.23577423038551912,1.0,130.52164756506681
20.52,44.35372664971595,0.14192640654723387,1.0,132.03769228979945
20.53,44.12738389382978,0.05407149081560776,1.0,133.54845164716244
20.54,43.9181759865843,-0.027916208228369162,1.0,135.0538775846362
20.55,43.72624429422839,-0.10418263625464955,1.0,136.55393084138632
20.56,43.55157545255185,-0.17488643589416805,1.0,138.04858084768057
20.57,43.394029014389176,-0.2402080087361617,1.0,139.5378034003079
20.580000000000002,43.253362660351556,-0.30032648756419567,1.0,141.02157989889383
20.59,43.12925232465901,-0.3554284757425768,1.0,142.49990203604102
20.6,43.02131017075208,-0.4057171569505319,1.0,143.9727674946189
20.61,42.92910110482875,-0.4513803891660512,1.0,145.44018090888858
20.62,42.852153963269146,-0.49236730491061415,1.0,146.90214414149523
20.63,42.789946044885305,-0.5294255028571186,1.0,148.3587137721479
20.64,42.741995718442006,-0.5629300553218756,1.0,149.8099057227373
20.650000000000002,42.70783506934838,-0.5927680719647708,1.0,151.2557223625481
20.66,42.68696411934238,-0.6191574414702368,1.0,152.69620386883616
20.67,42.678889353387945,-0.6422949423182225,1.0,154.13138066977262
20.68,42.68312603406001,-0.6623772281165307,1.0,155.56128276512027
20.69,42.69920204636935,-0.6796065644149138,1.0,156.98594561591744
20.7,42.72666174508683,-0.6941601922985796,1.0,158.4054096005857
20.71,42.76506568729004,-0.706220643749831,1.0,159.8197078667581
20.72,42.81399337790588,-0.7159736578615257,1.0,161.22888139262795
20.73,42.87304534477743,-0.7235783659897029,1.0,162.63297332078218
20.740000000000002,42.94184134322206,-0.7292023451229003,1.0,164.0320190563798
20.75,43.020022382051145,-0.7330112897259985,1.0,165.42606264352798
20.76,43.107251251350505,-0.7351406125688976,1.0,166.81514766067266
20.77,43.20320945894157,-0.735738205408816,1.0,168.19930881634355
20.78,43.307599092173,-0.7349484734223245,1.0,169.5785904675722
20.79,43.4201425978079,-0.7328837310690745,1.0,170.95303470268846
20.8,43.54057879789109,-0.7296598855716221,1.0,172.322677180171
20.81,43.66866334672684,-0.7253975787294799,1.0,173.68755926191807
20.82,43.80416910661548,-0.7202031737891275,1.0,175.0477214641869
20.830000000000002,43.946884200561804,-0.7141731974715632,1.0,176.40320033580065
20.84,44.09661061316729,-0.7074092022120582,1.0,177.75403157249093
20.85,44.25316458375939,-0.7000060100406675,1.0,179.10025410354137
20.86,44.41637555060845,-0.6920384664610985,1.0,180.44190467521548
20.87,44.58608349152205,-0.6835845545333513,1.0,181.77901465073228
20.88,44.762139118890914,-0.6747210158954378,1.0,183.1116190329194
20.89,44.94440354095214,-0.6655186602686497,1.0,184.439751829952
20.900000000000002,45.132747356317005,-0.656035509600138,1.0,185.7634461708367
20.91,45.3270489253512,-0.646325035411744,1.0,187.0827319584787
20.92,45.527193690176524,-0.636442844401529,1.0,188.3976389579475
20.93,45.7330743447634,-0.6264397777808358,1.0,189.70819799602032
20.94,45.944590157804114,-0.6163619975605287,1.0,191.01443833857775
20.95,46.16164632504502,-0.6062457094421813,1.0,192.31638891249895
20.96,46.3841526767975,-0.5961223184709715,1.0,193.6140758395195
20.97,46.61202305396143,-0.5860267061936963,1.0,194.90752440690994
20.98,46.84517574914779,-0.575990253931007,1.0,196.19676126539707
20.990000000000002,47.08353306941115,-0.5660408988483624,1.0,197.48181143030524
21.0,47.32702091583234,-0.5562033704146748,1.0,198.76269965991378
21.01,47.575568403685786,-0.5464994148098784,1.0,200.0394502095878
21.02,47.82910751977645,-0.5369622161521523,1.0,201.312086828053
21.03,48.08757467217887,-0.5275925360493328,1.0,202.5806384831667
21.04,48.35090608291881,-0.5183082624930991,1.0,203.84509793668985
21.05,48.619028137617185,-0.5090829172851108,1.0,205.10547960549593
21.06,48.89186432911543,-0.4999248766421827,1.0,206.36179663985968
21.07,49.169339497532405,-0.49084174843560885,1.0,207.61405855417252
21.080000000000002,49.45137975631602,-0.4818403838511006,1.0,208.86227586865425
21.09,49.737912417970115,-0.47292690926314057,1.0,210.10645904764533
21.1,50.02886592177094,-0.4641067571649822,1.0,211.34661856293678
21.11,50.32416976323248,-0.45538469669347414,1.0,212.58276483044028
21.12,50.62375442514367,-0.4467648637169915,1.0,213.81490825116634
21.13,50.92755130999662,-0.43825079045529897,1.0,215.04305920749903
21.14,51.23549267362106,-0.42984543460174834,1.0,216.26722803339362
21.150000000000002,51.54751155983533,-0.42155120791993783,1.0,217.48742507398129
21.16,51.863541735919895,-0.4133700042888271,1.0,218.70366060733795
21.17,52.18351762871314,-0.4053032271721176,1.0,219.9159448929131
21.18,52.50737426112374,-0.3973518164897567,1.0,221.12428818270564
21.19,52.83504718884738,-0.3895162748713517,1.0,222.3287006728351
21.2,53.16647243706607,-0.3817966932733045,1.0,223.5291925407946
21.21,53.50158643690078,-0.3741927759435442,1.0,224.72577392309904
21.22,53.840325961377424,-0.3667038647197098,1.0,225.91845493018627
21.23,54.182628060651865,-0.35932896264867853,1.0,227.10724564269185
21.240000000000002,54.528429996229875,-0.35206675691728717,1.0,228.29215609654784
21.25,54.8776691738975,-0.3449156410860389,1.0,229.4731962941587
21.26,55.23028307506213,-0.33787373661949327,1.0,230.65037620812654
21.27,55.58620918618196,-0.33093891370885187,1.0,231.82370576635003
21.28,55.94538492593843,-0.32409042293540585,1.0,232.99319487065077
21.29,56.30769615654867,-0.31731059926166266,1.0,234.15885830298066
21.3,56.672986844165976,-0.31059456541724456,1.0,235.3207096606493
21.31,57.041100270202236,-0.3039364245776142,1.0,236.47876055166125
21.32,57.411878973641016,-0.2973304238985893,1.0,237.63302395120263
21.330000000000002,57.78516487988399,-0.2907710110104613,1.0,238.78351245447993
21.34,58.16079942072784,-0.2842528613896557,1.0,239.9302385225892
21.35,58.538623642327316,-0.2777709017220732,1.0,241.07321455702186
21.36,58.91847830152966,-0.27132032951343293,1.0,242.2124528363347
21.37,59.30020395089392,-0.2648966292452699,1.0,243.34796553477645
21.38,59.68364101264364,-0.2584955853584796,1.0,244.47976468876004
21.39,60.0686298417397,-0.25211329232981,1.0,245.6078622341156
21.400000000000002,60.455010778203125,-0.2457461620909343,1.0,246.73226999491453
21.41,60.842624188764646,-0.23939092902456166,1.0,247.85299966484308
21.42,61.231310497869266,-0.23304465275756156,1.0,248.97006279602647
21.43,61.620910208016845,-0.22670471895720906,1.0,250.08347084000707
21.44,62.011263909379316,-0.2203688383234518,1.0,251.19323508813977
21.45,62.4022122785958,-0.21403504395743228,1.0,252.29936673119664
21.46,62.79359606661207,-0.20770168727456856,1.0,253.40187680348754
21.47,63.18525607539773,-0.20136743261900783,1.0,254.50077621638775
21.48,63.57703312334686,-0.19503125072551003,1.0,255.59607572853565
21.490000000000002,63.968767999141065,-0.1886924111645031,1.0,256.68778598308563
21.5,64.36030140383025,-0.18235047389638404,1.0,257.77591747045517
21.51,64.75147388086856,-0.17600528005192126,1.0,258.8604805469513
21.52,65.1421257338237,-0.169656942046979,1.0,259.94148542732
21.53,65.53209693146871,-0.16330583313160904,1.0,261.0189421772957
21.54,65.92122699995443,-0.15695257646585545,1.0,262.09286074340343
21.55,66.3093549017564,-0.15059803380741055,1.0,263.16325092315674
21.56,66.69631890109865,-0.1442432938894342,1.0,264.2301223613322
21.57,67.08195641555749,-0.13788966056049312,1.0,265.2934845611453
21.580000000000002,67.46610385357351,-0.1315386407526029,1.0,266.35334692150354
21.59,67.84859643762753,-0.12519193233775047,1.0,267.4097186587751
21.6,68.22926801287232,-0.11885141192801014,1.0,268.46260887384415
21.61,68.6079508410753,-0.11251912266952607,1.0,269.5120265260339
21.62,68.98447537979605,-0.10619726207599677,1.0,270.55798041820526
21.63,69.35867004682196,-0.09988816994305762,1.0,271.6004792563617
21.64,69.73036097000787,-0.09359431638097733,1.0,272.6395315788686
21.650000000000002,70.09937172282099,-0.0873182899993265,1.0,273.67514580115676
21.66,70.46552304608147,-0.08106278627386779,1.0,274.70733020082116
21.67,70.82863255663199,-0.07483059612265278,1.0,275.73609291762114
21.68,71.18851444395192,-0.0686245947153336,1.0,276.7614419795573
21.69,71.544979156088,-0.062447730536898394,1.0,277.78338526934385
21.7,71.89783307668966,-0.05630301472443835,1.0,278.80193053931
21.71,72.24687819544461,-0.050193510693165674,1.0,279.8170854188502
21.72,72.59191177479858,-0.04412232406565023,1.0,280.8288574256003
21.73,72.93272601655387,-0.03809259291617499,1.0,281.8372539281845
21.740000000000002,73.2691077327476,-0.03210747834017526,1.0,282.8422821909189
21.75,73.60083802616566,-0.02617015535697135,1.0,283.84394934773445
21.76,73.92769198692696,-0.020283804152326796,1.0,284.84226240590215
21.77,74.24943841280941,-0.01445160166585796,1.0,285.8372282907367
21.78,74.56583956237012,-0.00867671352691597,1.0,286.8288537673652
21.79,74.87665095144477,-0.0029622863412327436,1.0,287.817145511508
21.8,75.18162120528577,0.0026885596705207198,1.0,288.8021100759506
21.81,75.48049198038748,0.008310935523404889,1.0,289.7837539128959
21.82,75.77298479114089,0.013929957576892053,1.0,290.7620699889958
21.830000000000002,76.05880329969943,0.019539387085280358,1.0,291.7370547577739
21.84,76.33764372083036,0.02513267789606671,1.0,292.7087093666196
21.85,76.60919531014795,0.030703395947347785,1.0,293.6770312562585
21.86,76.8731409120416,0.036245229344251347,1.0,294.6420186571777
21.87,77.1291577210262,0.041751997767579714,1.0,295.60366981849074
21.88,77.37691828484613,0.04721766118200449,1.0,296.5619830004871
21.89,77.61609177710409,0.052636327856332564,1.0,297.5169565156102
21.900000000000002,77.8463455652481,0.05800226171345103,1.0,298.4685886800289
21.91,78.06734709611189,0.06330988902815796,1.0,299.41687785834074
21.92,78.27876611554485,0.06855380449158248,1.0,300.3618224412203
21.93,78.48027723070625,0.07372877666136103,1.0,301.30342085659504
21.94,78.67156281315627,0.07882975281710126,1.0,302.2416715659201
21.95,78.85231622790512,0.0838518632409832,1.0,303.1765730641782
21.96,79.02224535824071,0.08879042494357492,1.0,304.1081238910556
21.97,79.18107637888066,0.09364094485513015,1.0,305.0363226160407
21.98,79.3285577114906,0.09839912250274928,1.0,305.96116787567735
21.990000000000002,79.46446407792033,0.10306085219383765,1.0,306.8826583251357
22.0,79.588600548956,0.10762222472631532,1.0,307.8007926642895
22.01,79.70080647151823,0.11207952864596446,1.0,308.71556965634227
22.02,79.80095914668395,0.11642925107121016,1.0,309.6269881017506
22.03,79.88897712623708,0.12066807810548923,1.0,310.5350468419492
22.04,79.96482299792959,0.12479289485715712,1.0,311.43974477797747
22.05,80.0285055400234,0.1288007850866588,1.0,312.3410808481276
22.06,80.0800811441223,0.13268903050041514,1.0,313.239054068923
22.07,80.11965443105686,0.13645510971056482,1.0,314.1336634680629
22.080000000000002,80.14737801626555,0.14009669687936974,1.0,315.02490815520287
22.09,80.1634514165033,0.14361166006670412,1.0,315.91278729215264
22.1,80.16811912626018,0.14699805929866258,1.0,316.7973000742495
22.11,80.16166792717388,0.1502541443748967,1.0,317.67844577506185
22.12,80.14442352438256,0.15337835243183598,1.0,318.55622370168567
22.13,80.11674662801465,0.15636930527849507,1.0,319.43063323944807
22.14,80.07902861441296,0.15922580652108087,1.0,320.30167381092906
22.150000000000002,80.03168690958152,0.16194683849212557,1.0,321.1693448908627
22.16,79.9751602369082,0.16453155899936206,1.0,322.03364603221416
22.17,79.90990386334624,0.16697929790904342,1.0,322.89457681775093
22.18,79.83638496435371,0.1692895535778972,1.0,323.75213691592216
22.19,79.75507820970044,0.1714619891473659,1.0,324.60632603242993
22.2,79.66646165158635,0.1734964287132782,1.0,325.45714393630624
22.21,79.57101297506124,0.17539285338355026,1.0,326.30459044128656
22.22,79.46920614991309,0.17715139723601164,1.0,327.1486654393375
22.23,79.36150850416054,0.17877234318791288,1.0,327.9893688559532
22.240000000000002,79.24837822273155,0.1802561187881748,1.0,328.8267006985843
22.25,79.13026226130515,0.181603291942917,1.0,329.6606610119343
22.26,79.00759465469523,0.18281456658431883,1.0,330.49124988541007
22.27,78.88079519150264,0.1838907782923625,1.0,331.3184675015509
22.28,78.7502684217357,0.18483288987854285,1.0,332.14231407269835
22.29,78.61640296137372,0.18564198694015327,1.0,332.9627898596227
22.3,78.47957105697937,0.18631927339330895,1.0,333.77989519387484
22.31,78.34012837406242,0.18686606699242334,1.0,334.5936304628849
22.32,78.19841397458372,0.18728379484343152,1.0,335.40399608016014
22.330000000000002,78.05475045139066,0.1875739889176416,1.0,336.21099254116416
22.34,77.90944419026205,0.18773828157269815,1.0,337.01462038606405
22.35,77.76278573333592,0.1877784010867591,1.0,337.8148802034557
22.36,77.61505022085532,0.1876961672116229,1.0,338.6117726229131
22.37,77.46649789124082,0.1874934867501924,1.0,339.40529834106565
22.38,77.31737462241314,0.18717234916332695,1.0,340.19545809179544
22.39,77.16791249997783,0.18673482221081178,1.0,340.98225266858935
22.400000000000002,77.0183304003179,0.1861830476308739,1.0,341.7656828984618
22.41,76.8688345788056,0.18551923686237917,1.0,342.54574966058135
22.42,76.71961925523946,0.1847456668135766,1.0,343.3224538862705
22.43,76.57086719026617,0.18386467568098985,1.0,344.0957965441048
22.44,76.42275024794682,0.18287865882181184,1.0,344.86577865481377
22.45,76.27542994081675,0.18179270453820676,1.0,345.63240126520395
22.46,76.12905434276942,0.18061705486100615,1.0,346.3956647403538
22.47,75.98375138384802,0.17935405418303002,1.0,347.1555680707097
22.48,75.83963981980668,0.17800655266849924,1.0,347.9121122248471
22.490000000000002,75.69682957611664,0.1765774856061274,1.0,348.6652973257005
22.5,75.55542228002538,0.17506986026017332,1.0,349.4151236638427
22.51,75.41551175840917,0.17348674507538717,1.0,350.1615916341543
22.52,75.27718450221268,0.17183125944655628,1.0,350.90470165386796
22.53,75.14052009931315,0.17010656404959554,1.0,351.6444541923702
22.54,75.00559163768337,0.16831585171583083,1.0,352.38084979727864
22.55,74.87246608071617,0.16646233883136,1.0,353.1138890199363
22.56,74.74120461655079,0.16454925724357067,1.0,353.84357249736786
22.57,74.61186298318164,0.16257984665713635,1.0,354.56990088149905
22.580000000000002,74.48449177106495,0.16055734750202497,1.0,355.2928748726845
22.59,74.35913670486218,0.1584849942563282,1.0,356.0124952197075
22.6,74.23583890586654,0.15636600920698077,1.0,356.7287627197802
22.61,74.11463513657856,0.15420359663171884,1.0,357.4416781887412
22.62,73.99555802879946,0.15200093738592685,1.0,358.1512424759567
22.63,73.87863629652318,0.14976118387832363,1.0,358.8574564754963
22.64,73.76389493482091,0.14748745541976419,1.0,359.5603211261332
22.650000000000002,73.65135540582419,0.1451828339297461,1.0,360.25983736664057
22.66,73.54103581283272,0.14285035998554632,1.0,360.9560061879456
22.67,73.43295106349174,0.14049302919926673,1.0,361.648828599602
22.68,73.32711302291386,0.13811378890839096,1.0,362.33830565214157
22.69,73.22353065754801,0.135715535165827,1.0,363.0244384147227
22.7,73.12221017053263,0.13330111001574582,1.0,363.70722794905305
22.71,73.02315512921166,0.130873299041896,1.0,364.3866753950715
22.72,72.9263665854332,0.1284348291754389,1.0,365.06278186663985
22.73,72.83184318919994,0.12598836674968658,1.0,365.73554853722453
22.740000000000002,72.73958129619083,0.12353651578951613,1.0,366.40497655794024
22.75,72.64957506962779,0.12108181652356881,1.0,367.07106712833047
22.76,72.56181657692427,0.11862674410772646,1.0,367.73382145911455
22.77,72.47629588150916,0.11617370754869692,1.0,368.3932407684624
22.78,72.39300113018864,0.11372504881690679,1.0,369.04932628944516
22.79,72.31191863637592,0.11128304213825563,1.0,369.70207926258445
22.8,72.23303295948834,0.10884989345463075,1.0,370.35150096565485
22.81,72.156326980787,0.10642774004343401,1.0,370.9975926578045
22.82,72.08178197590932,0.10401865028670691,1.0,371.6403556242585
22.830000000000002,72.00937768431974,0.1016246235807916,1.0,372.27979115769267
22.84,71.93909237588967,0.0992475903777871,1.0,372.9159005507827
22.85,71.8709029147941,0.09688941235039199,1.0,373.548685118556
22.86,71.80478482089822,0.0945518826720506,1.0,374.1781461723149
22.87,71.74071232879373,0.09223672640462974,1.0,374.80428502336144
22.88,71.67865844462547,0.08994560098616902,1.0,375.42710299417377
22.89,71.618595000845,0.08768009681154941,1.0,376.04660141840577
22.900000000000002,71.56049270900843,0.08544173789922338,1.0,376.6627816259861
22.91,71.50432121073199,0.0832319826374361,1.0,377.2756449431181
22.92,71.450049126904,0.08105222460365757,1.0,377.8851927034557
22.93,71.39764410525142,0.07890379345122092,1.0,378.4914262443781
22.94,71.34707286634148,0.07678795585742668,1.0,379.0943469032645
22.95,71.29830124810361,0.07470591652764298,1.0,379.6939560100436
22.96,71.25129424894011,0.07265881925018103,1.0,380.2902549095452
22.97,71.20601606949829,0.07064774799698077,1.0,380.88324492424726
22.98,71.16243015316387,0.06867372806537275,1.0,381.4729273952544
22.990000000000002,71.12049922533627,0.06673772725642885,1.0,382.05930364876986
23.0,71.08018533154096,0.06484065708562894,1.0,382.6423749960959
23.01,71.04144987443044,0.06298337402179924,1.0,383.222142778337
23.02,71.0042536497209,0.06116668075049092,1.0,383.79860830679536
23.03,70.96855688111262,0.059391327458162856,1.0,384.37177289649844
23.04,70.93431925423499,0.057658013133745696,1.0,384.9416378624737
23.05,70.9014999496587,0.055967386884344716,1.0,385.50820448994637
23.06,70.87005767501255,0.05432004926203193,1.0,386.0714741013944
23.07,70.83995069624278,0.05271655359885231,1.0,386.63144797459245
23.080000000000002,70.81113686804932,0.05115740734733957,1.0,387.18812741339207
23.09,70.78357366353423,0.049643073424009684,1.0,387.7415136769414
23.1,70.75721820309252,0.04817397155344864,1.0,388.2916080541909
23.11,70.7320272825784,0.046750479610776934,1.0,388.83841180056334
23.12,70.70795740077605,0.04537293496040629,1.0,389.3819261826575
23.13,70.68496478620376,0.044041635789158484,1.0,389.92215244844556
23.14,70.66300542327926,0.04275684243193962,1.0,390.4590918496251
23.150000000000002,70.64203507787401,0.04151877868830108,1.0,390.9927456006408
23.16,70.62200932228082,0.04032763312833902,1.0,391.5231149494648
23.17,70.60288355962139,0.0391835603865035,1.0,392.05020110309124
23.18,70.58461304771784,0.03808668244199855,1.0,392.57400527223945
23.19,70.56715292245018,0.03703708988457087,1.0,393.0945286639035
23.2,70.55045822062502,0.03603484316457763,1.0,393.61177245900035
23.21,70.53448390237453,0.03507997382633094,1.0,394.1257378458977
23.22,70.5191848731088,0.03417248572380664,1.0,394.63642602041364
23.23,70.5045160050401,0.03331235621789452,1.0,395.14383809641004
23.240000000000002,70.49043215830017,0.03249953735444923,1.0,395.64797526597977
23.25,70.47688820166678,0.031733957022493826,1.0,396.14883866906166
23.26,70.46383903291921,0.031015520091984855,1.0,396.6464294232428
23.27,70.45123959883772,0.03034410953063906,1.0,397.1407486759126
23.28,70.4390449148639,0.029719587499378933,1.0,397.631797529757
23.29,70.42721008443574,0.029141796426025813,1.0,398.11957708373666
23.3,70.4156903180113,0.028610560056926766,1.0,398.60408844053745
23.31,70.40444095179488,0.028125684486262823,1.0,399.0853326842189
23.32,70.39341746617535,0.027686959162837428,1.0,399.56331088766456
23.330000000000002,70.38257550388842,0.02729415787420073,1.0,400.0380241200328
23.34,70.37187088791282,0.026947039708008564,1.0,400.50947342813015
23.35,70.36125963910646,0.026645349990563658,1.0,400.9776598550379
23.36,70.35069799359312,0.026388821202530072,1.0,401.442584451288
23.37,70.34014241990123,0.026177173871851093,1.0,401.9042482152581
23.38,70.32954963586421,0.0260101174439364,1.0,402.36265217885375
23.39,70.31887662528092,0.025887351129224315,1.0,402.81779734045267
23.400000000000002,70.3080806543425,0.025808564728252846,1.0,403.2696846947074
23.41,70.29711928782373,0.025773439434407498,1.0,403.71831522136927
23.42,70.28595040503987,0.025781648614540322,1.0,404.16368988901377
23.43,70.27453221556668,0.0258328585676807,1.0,404.6058096662164
23.44,70.26282327472073,0.025926729262084766,1.0,405.0446755029261
23.45,70.25078249879586,0.026062915050890412,1.0,405.4802883453667
23.46,70.23836918005004,0.026241065366667784,1.0,405.9126491211355
23.47,70.22554300143604,0.0264608253951724,1.0,406.34175876155496
23.48,70.2122640510677,0.02672183672862699,1.0,406.7676181644201
23.490000000000002,70.19849283641247,0.027023737998873046,1.0,407.1902282498777
23.5,70.18419029820028,0.027366165490747565,1.0,407.60958989337087
23.51,70.16931782403671,0.027748753736054756,1.0,408.0257039889693
23.52,70.15383726170793,0.028171136088511847,1.0,408.4385714046657
23.53,70.13771093216548,0.028632945280062855,1.0,408.84819301217794
23.54,70.12090164217278,0.029133813958956888,1.0,409.2545696608722
23.55,70.10337269660226,0.029673375210004196,1.0,409.65770218893886
23.56,70.08508791036333,0.030251263057423854,1.0,410.0575914494693
23.57,70.06601161994783,0.03086711295070437,1.0,410.4542382583022
23.580000000000002,70.04610869457156,0.03152056223390883,1.0,410.8476434312761
23.59,70.02534454689723,0.032211250598852756,1.0,411.2378077842295
23.6,70.0036851433187,0.03293882052259402,1.0,411.62473211064935
23.61,69.98109701378827,0.033702917689671937,1.0,412.0084172002971
23.62,69.95754726116799,0.034503191399537086,1.0,412.3888638354838
23.63,69.93300357008559,0.03533929495961602,1.0,412.76607279479504
23.64,69.90743421527668,0.0362108860644515,1.0,413.1400448344648
23.650000000000002,69.88080806939328,0.03711762716136677,1.0,413.51078071445227
23.66,69.85309461026138,0.03805918580309448,1.0,413.87828117981553
23.67,69.82426392756767,0.03903523498781501,1.0,414.24254697561264
23.68,69.79428672895841,0.040045453487045315,1.0,414.6035788320005
23.69,69.76313434553359,0.04108952616182151,1.0,414.96137746050954
23.7,69.73077873671812,0.0421671442676116,1.0,415.31594359502196
23.71,69.6971924944965,0.04327800574839449,1.0,415.66727792844176
23.72,69.66234884699448,0.04442181552034205,1.0,416.01538115367293
23.73,69.62622166139435,0.0455982857455324,1.0,416.3602539859712
23.740000000000002,69.58878544617131,0.04680713609612147,1.0,416.70189709216356
23.75,69.5500153526398,0.04804809400940109,1.0,417.04031114280224
23.76,69.50988717579855,0.04932089493416004,1.0,417.37549682334065
23.77,69.46837735446607,0.05062528256876384,1.0,417.7074547894299
23.78,69.4254629707002,0.05196100909136961,1.0,418.0361856892705
23.79,69.38112174849368,0.05332783538268168,1.0,418.3616901859641
23.8,69.33533205174366,0.05472553124164906,1.0,418.6839689053595
23.81,69.28807288149116,0.05615387559450762,1.0,419.0030224882066
23.82,69.23932387243009,0.057612656697557,1.0,419.3188515715301
23.830000000000002,69.1890652886853,0.059101672334062924,1.0,419.6314567513764
23.84,69.13727801886418,0.060620730005669414,1.0,419.9408386647701
23.85,69.08394357038296,0.06216964711869456,1.0,420.24699791520834
23.86,69.02904406307624,0.0637482511656893,1.0,420.54993510246277
23.87,68.9725622220947,0.06535637990262165,1.0,420.849650837481
23.88,68.91448137010143,0.06699388152204896,1.0,421.14614568278193
23.89,68.85478541877694,0.06866061482263755,1.0,421.4394202455878
23.900000000000002,68.7934588596449,0.07035644937537215,1.0,421.7294751033187
23.91,68.73048675423284,0.07208126568680691,1.0,422.0163108147681
23.92,68.66585472358183,0.0738349553596926,1.0,422.29992796108127
23.93,68.59954893712244,0.07561742125130813,1.0,422.5803271085024
23.94,68.53155610093535,0.0774285776298252,1.0,422.8575088120997
23.95,68.46186344541327,0.07926835032902341,1.0,423.1314736157656
23.96,68.39045871234754,0.08113667690166397,1.0,423.40222208201885
23.97,68.31733014145719,0.08303350677182746,1.0,423.66975473985076
23.98,68.24246645638587,0.08495880138651342,1.0,423.93407214060426
23.990000000000002,68.16585685018592,0.0869125343667859,1.0,424.19517481327057
24.0,68.0874909703174,0.08889469165875084,1.0,424.4530632831156
24.01,68.00735890318253,0.09090527168463274,1.0,424.7077380940318
24.02,67.92545115822247,0.09294428549421421,1.0,424.959199745208
24.03,67.84175865160178,0.09501175691689817,1.0,425.2074487656355
24.04,67.75627268950413,0.09710772271462753,1.0,425.45248567312956
24.05,67.66898495106743,0.09923223273590454,1.0,425.6943109706044
24.060000000000002,67.57988747098243,0.10138535007113023,1.0,425.93292516842484
24.07,67.48897262178144,0.10356715120947574,1.0,426.1683287769556
24.080000000000002,67.39623309584204,0.10577772619748627,1.0,426.40052228048444
24.09,67.30166188713189,0.10801717879960702,1.0,426.6295061856508
24.1,67.20525227271989,0.11028562666080031,1.0,426.8552809841931
24.11,67.106997794078,0.11258320147141945,1.0,427.07784717157483
24.12,67.0068922381975,0.11491004913447907,1.0,427.2972052358091
24.13,66.90492961854542,0.117266329935452,1.0,427.5133556574583
24.14,66.80110415588139,0.11965221871470402,1.0,427.7262989282608
24.150000000000002,66.69541025896052,0.12206790504265448,1.0,427.93603551760316
24.16,66.5878425051408,0.12451359339774068,1.0,428.1425659060478
24.17,66.47839562091892,0.12698950334722994,1.0,428.3458905816078
24.18,66.3670644624124,0.12949586973091065,1.0,428.54601000621915
24.19,66.25384399580848,0.13203294284766748,1.0,428.74292466044426
24.2,66.13872927779751,0.13460098864491135,1.0,428.9366350211203
