time_s,gyro_pitch_rad_s
11.56,-0.05304451963948503
11.57,-0.02352914724089761
11.58,-0.03613033807589146
11.59,-0.04909524404263532
11.6,-0.07074472426207833
11.61,-0.022750031152179984
11.62,-0.05946918573623315
11.63,-0.061946743046926905
11.64,-0.035191632926581604
11.65,-0.02094960693160647
11.66,-0.03143926911803821
11.67,-0.03958264872516849
11.68,-0.03921857028469815
11.69,-0.036580676757975925
11.7,-0.03747829022290346
11.71,-0.04221208504495334
11.72,-0.04394172620051254
11.73,-0.04557234458570643
11.74,-0.052451290947448256
11.75,-0.04768580094528303
11.76,-0.061777819917233356
11.77,-0.04580227944955509
11.78,-0.054676503213765174
11.79,-0.05579893762667171
11.8,-0.042936985508846906
11.81,-0.0307889274689755
11.82,-0.035498684347030365
11.83,-0.06035939622351637
11.84,-0.05452264180804137
11.85,-0.03518986831637275
11.86,-0.054392770656683895
11.87,-0.04678351663491455
11.88,-0.03900482665105798
11.89,-0.05415575700797616
11.9,-0.04338427741927539
11.91,-0.05774273864958765
11.92,-0.05037933990149743
11.93,-0.04112976921807973
11.94,-0.06021823057016659
11.95,-0.03984307972894381
11.96,-0.04440263106834581
11.97,-0.038638745679028225
11.98,-0.04188094538625618
11.99,-0.030434263573831156
12.0,-0.04277823908623313
12.01,-0.04827868964073302
12.02,-0.04271524360157915
12.03,-0.038458357479274424
12.04,-0.04335548999170105
12.05,-0.043390656861606466
12.06,-0.05076879642883035
12.07,-0.05033010494903828
12.08,-0.057679357289137534
12.09,-0.026109814357285006
12.1,-0.05599662882794794
12.11,-0.05043966247970168
12.12,-0.050647550998398974
12.13,-0.03446740318483239
12.14,-0.046319652573618975
12.15,-0.030846616193152866
12.16,-0.05001322147813618
12.17,-0.04044306713172838
12.18,-0.05154159951320107
12.19,-0.021692190062092612
12.2,-0.05497564984127673
12.21,-0.039957869540403534
12.22,-0.03667513568407661
12.23,-0.03883214441395842
12.24,-0.04478062867252418
12.25,-0.04418394146462806
12.26,-0.0424059453913736
12.27,-0.04427272482237449
12.28,-0.033122851904973105
12.29,-0.020615618629606595
12.3,-0.04825521277071193
12.31,-0.05633798516706548
12.32,-0.04348262440437063
12.33,-0.01676272189970562
12.34,-0.05055671089830331
12.35,-0.026089062797176824
12.36,-0.02566358266664039
12.37,-0.047936907828016045
12.38,-0.03667168601249944
12.39,-0.026038082801751215
12.4,-0.04607388550555186
12.41,-0.04427898556190511
12.42,-0.04802056969265443
12.43,-0.05231190301827626
12.44,-0.04861767657310216
12.45,-0.05432485490198917
12.46,-0.041705151468015136
12.47,-0.049706233820703924
12.48,-0.03962913923765532
12.49,-0.05748643445497667
12.5,-0.038579140523306535
12.51,-0.033513106688235955
12.52,-0.06174619900481035
12.53,-0.03802872085112828
12.54,-0.029453043697049378
12.55,-0.053786599775925856
12.56,-0.02492493663225376
12.57,-0.03742096244519774
12.58,-0.04862179046284838
12.59,-0.042089915494121555
12.6,-0.03590954779201487
12.61,-0.040693400274597585
12.62,-0.03602658196530531
12.63,-0.050581620924257054
12.64,-0.03964207980113002
12.65,-0.055433700077393996
12.66,-0.0423697503895135
12.67,-0.05025757153330079
12.68,-0.04853487312217926
12.69,-0.028779795805114822
12.7,-0.03018885704204211
12.71,-0.034971885621016024
12.72,-0.05194778154946239
12.73,-0.04415020412754361
12.74,-0.028816686775916363
12.75,-0.03949211659633145
12.76,-0.01767768916681176
12.77,-0.03689958065811888
12.78,-0.038874116548793775
12.79,-0.04384769350876451
12.8,-0.03938311160930197
12.81,-0.042205279464488946
12.82,-0.0335616213539985
12.83,-0.03103787641672186
12.84,-0.048427047941092094
12.85,-0.05384179676252489
12.86,-0.05885389287679606
12.87,-0.03537435377314366
12.88,-0.05145041501171334
12.89,-0.06190818893467473
12.9,-0.03645608141745696
12.91,-0.015374505535031394
12.92,-0.040327890388301826
12.93,-0.03184500008531038
12.94,-0.03937438562385555
12.95,-0.04114439092708942
12.96,-0.030927587695291917
12.97,-0.042983998330421005
12.98,-0.037370271780726674
12.99,-0.03679020013896396
13.0,-0.04665110697377958
13.01,-0.03001284397046657
13.02,-0.04164597080362989
13.03,-0.04741697140008315
13.04,-0.034457608885116064
13.05,-0.04877061583445656
13.06,-0.039467394623797114
13.07,-0.03980370819657994
13.08,-0.028816916873302918
13.09,-0.03489228723056037
13.1,-0.03985297938871614
13.11,-0.031388530774466225
13.12,-0.025627646486598963
13.13,-0.033915191895276184
13.14,-0.039353387038480694
13.15,-0.05253893965050599
13.16,-0.05003542436173643
13.17,-0.04240029197572247
13.18,-0.04540697141307773
13.19,-0.04114541457417366
13.2,-0.03867310254930263
13.21,-0.03390662298793029
13.22,-0.03987253587230452
13.23,-0.03426657835756049
13.24,-0.038450946781938306
13.25,-0.058814502414041
13.26,-0.04841738642247044
13.27,-0.04042915388795566
13.28,-0.05104952189156298
13.29,-0.032917633730608756
13.3,-0.023573809836391426
13.31,-0.02665814744067863
13.32,-0.04094469322213179
13.33,-0.023867552529880782
13.34,-0.03725273960166488
13.35,-0.04207492509772759
13.36,-0.04480279421053969
13.37,-0.04165821763465878
13.38,-0.04248009318006789
13.39,-0.036859018045473924
13.4,-0.03692234679904195
13.41,-0.038462583827762256
13.42,-0.0340886708432795
13.43,-0.02651664940748189
13.44,-0.02889268152984546
13.45,-0.05320236442311363
13.46,-0.06385780907863424
13.47,-0.028940662756063263
13.48,-0.05191796415025171
13.49,-0.04046219765180743
13.5,-0.049881091538615294
13.51,-0.05616523448480079
13.52,-0.03269632284880182
13.53,-0.03048496974234843
13.54,-0.04380724775758049
13.55,-0.06391824025991179
13.56,-0.043435986579302824
13.57,-0.034021277951444634
13.58,-0.05269426072484909
13.59,-0.036037423957954645
13.6,-0.03799005080781866
13.61,-0.032010017466684915
13.62,-0.03657315984510767
13.63,-0.047465734846696445
13.64,-0.025735463081927482
13.65,-0.039252657138899194
13.66,-0.037906640647340714
13.67,-0.04693255909084866
13.68,-0.0419990365211257
13.69,-0.04638062576279911
13.7,-0.039228493768264525
13.71,-0.020348432662163563
13.72,-0.05115106273636376
13.73,-0.0535342484651458
13.74,-0.022653563499901514
13.75,-0.03942518470379466
13.76,-0.04398940509205307
13.77,-0.026866408954478536
13.78,-0.04328843742041884
13.79,-0.018939058863873436
13.8,-0.030386818742755613
13.81,-0.04201216016309292
13.82,-0.015526979421259569
13.83,-0.043124272771684985
13.84,-0.029613277984627828
13.85,-0.03400845989079228
13.86,-0.023951172262338418
13.87,-0.021320717759335975
13.88,-0.03658307754639353
13.89,-0.04440463141705753
13.9,-0.03223810894801464
13.91,-0.043582405343084454
13.92,-0.016638843656453076
13.93,-0.035374870135923026
13.94,-0.04036098871251549
13.95,-0.03482856193822602
13.96,-0.05011426134081416
13.97,-0.04632681353644261
13.98,-0.024574249641177843
13.99,-0.04311508755021516
14.0,-0.04698305070630289
14.01,-0.031115249162718735
14.02,-0.02459261025224303
14.03,-0.029228032721249037
14.04,-0.02642504153618654
14.05,-0.043921460006642904
14.06,-0.05053964430278393
14.07,-0.021276267050041032
14.08,-0.039484504949324456
14.09,-0.03873417641666477
14.1,-0.02291208087351562
14.11,-0.030599934241671598
14.12,-0.031571604324088426
14.13,-0.01444874163946996
14.14,-0.04250226544634772
14.15,-0.026757034610084624
14.16,-0.03543369177631245
14.17,-0.033286321457056026
14.18,-0.02065601499647168
14.19,-0.030830830224345563
14.2,-0.030494748761343973
14.21,-0.025121190916711073
14.22,-0.039464379041395756
14.23,-0.04417556834810586
14.24,-0.046200215780417234
14.25,-0.055384373910249515
14.26,-0.015127452688234181
14.27,-0.046690355205077125
14.28,-0.03783958673745132
14.29,-0.0383639936624625
14.3,-0.032490634880792
14.31,-0.027376201797595732
14.32,-0.026897741818151747
14.33,-0.041302184437093784
14.34,-0.03711159097641631
14.35,-0.032583568435208904
14.36,-0.037865303504993175
14.37,-0.019273990884824666
14.38,-0.030406781536620287
14.39,-0.027936867523800927
14.4,-0.028625976879198375
14.41,-0.023489224959408552
14.42,-0.03338295164835893
14.43,-0.048130720103946756
14.44,-0.03113478414778308
14.45,-0.04161452526886389
14.46,-0.04035644542003507
14.47,-0.02917599028195657
14.48,-0.02262618121482964
14.49,-0.03476570721904729
14.5,-0.03185953352740237
14.51,-0.017895184502858024
14.52,-0.03247930210465612
14.53,-0.008839532394496152
14.54,-0.029170826440949957
14.55,-0.052403139617268474
14.56,-0.027231714758970575
14.57,-0.03092319593445472
14.58,-0.02180693098210294
14.59,-0.02794235373759781
14.6,-0.03602846587006954
14.61,-0.04685665729357426
14.62,-0.03667370659513755
14.63,-0.04305850792001739
14.64,-0.040328397570425834
14.65,-0.028607269137627404
14.66,-0.017763928739991035
14.67,-0.030486209656988787
14.68,-0.04636173739534884
14.69,-0.029926892638453394
14.7,-0.022376647802940793
14.71,-0.04041086594061623
14.72,-0.03562331374625888
14.73,-0.03410639634144744
14.74,-0.0420724287267354
14.75,-0.02771083973094991
14.76,-0.03537335526069721
14.77,-0.02993881033475992
14.78,-0.04297934890369519
14.79,-0.038449333888145906
14.8,-0.026821292523812785
14.81,-0.03774382434416228
14.82,-0.01671627257727275
14.83,-0.03795272279347682
14.84,-0.03167999513970925
14.85,-0.024571447175789202
14.86,-0.04805155757793811
14.87,-0.05144656479265736
14.88,-0.04906564792006185
14.89,-0.021153883519555678
14.9,-0.039268977464258975
14.91,-0.008139106259530876
14.92,-0.039334309853475885
14.93,-0.03181708719885783
14.94,-0.01821229864862264
14.95,-0.013543298774836971
14.96,-0.012960052862679514
14.97,-0.02146231873072588
14.98,-0.023276279558305375
14.99,-0.027562590406092668
15.0,-0.02567523544243752
15.01,-0.038941720812736225
15.02,-0.041582900976069676
15.03,-0.03340573615582282
15.04,-0.035044948087509686
15.05,-0.037846523362835144
15.06,-0.02632154000809535
15.07,-0.023703564487978588
15.08,-0.03234378014503762
15.09,-0.018423810833610384
15.1,-0.04458729547583244
15.11,-0.03507832151763128
15.12,-0.04028130246094355
15.13,-0.051749827329280296
15.14,-0.03388267932224849
15.15,-0.03424478807714654
15.16,-0.01786428513191979
15.17,-0.026662164143649327
15.18,-0.04318367631869624
15.19,-0.014372437962638113
15.2,-0.02067461048445667
15.21,-0.027035582276743342
15.22,-0.03509304002080382
15.23,-0.042394258757370504
15.24,-0.03649362893035943
15.25,-0.021855796955765342
15.26,-0.013869169059772913
15.27,-0.01725437256322741
15.28,-0.03754710432670094
15.29,-0.04382661301470721
15.3,-0.031193430868619063
15.31,-0.05025856750418441
15.32,-0.029314402843873887
15.33,-0.033994037383416886
15.34,-0.03715033324265772
15.35,-0.04840898054072215
15.36,-0.027297955159387734
15.37,-0.03773299546513062
15.38,-0.04407721053021478
15.39,-0.061072743448112296
15.4,-0.03259737332390557
15.41,-0.014571834861274353
15.42,-0.015653908616579896
15.43,-0.036809636427334716
15.44,-0.0382329905186749
15.45,-0.02749534615420046
15.46,-0.042139184448708816
15.47,-0.029109674741937642
15.48,-0.024439076784474992
15.49,-0.01980285511022532
15.5,-0.03304605765927332
15.51,-0.03405360552303055
15.52,-0.040769066418525304
15.53,-0.040230437850475795
15.54,-0.03419883804927347
15.55,-0.028232829780269923
15.56,-0.02274309504461251
15.57,-0.039883207860487546
15.58,-0.016897030152587884
15.59,-0.03450766964214359
15.6,-0.031982644530872364
15.61,-0.039213646371663524
15.62,-0.055956510089778214
15.63,-0.022846251227294303
15.64,-0.024290883609770667
15.65,-0.03444523512257393
15.66,-0.03093470883175108
15.67,-0.02641789966850001
15.68,-0.047175445557899126
15.69,-0.03681322812691455
15.7,-0.023552788067456327
15.71,-0.04401108168211859
15.72,-0.02850537972853111
15.73,-0.044979567651394145
15.74,-0.026722259238733035
15.75,-0.031715802200123835
15.76,-0.04748355266503569
15.77,-0.019657706868788986
15.78,-0.03862390083614739
15.79,-0.03935341281434751
15.8,-0.029218118547732267
15.81,-0.019710377784561143
15.82,-0.041327928897996274
15.83,-0.03052589030147358
15.84,-0.02682752054662597
15.85,-0.024157644885216257
15.86,-0.029297319474263447
15.87,-0.03470506615508223
15.88,-0.039283761385932495
15.89,-0.030119510455095557
15.9,-0.04167544821813597
15.91,-0.06014069047076287
15.92,-0.026534733877092122
15.93,-0.02183414855852295
15.94,-0.05447600516774498
15.95,-0.040917190520526475
15.96,-0.024601562369900926
15.97,-0.010191390663140908
15.98,-0.030531667566791817
15.99,-0.03799291227192035
16.0,-0.03251514444973559
16.01,-0.01691073201955105
16.02,-0.03709247319811916
16.03,-0.03859810572258543
16.04,-0.03540699420978763
16.05,-0.04008623751363202
16.06,-0.029299659852874648
16.07,-0.014253009174886293
16.080000000000002,-0.02724245096500631
16.09,-0.032970247867044875
16.1,-0.033338313918945345
16.11,-0.046025616954487966
16.12,-0.021536138004619707
16.13,-0.031119153940345517
16.14,-0.03211914659795945
16.15,0.0016431434174228078
16.16,-0.02727400729002204
16.17,-0.03775307030448374
16.18,-0.03447237851299513
16.19,-0.01869800752099995
16.2,-0.029023441877895056
16.21,-0.04451262643516926
16.22,-0.020911277259908965
16.23,-0.03675874668248033
16.240000000000002,-0.011318086533145744
16.25,-0.019224361328393214
16.26,-0.03447185782560941
16.27,-0.01716229129573257
16.28,-0.029267734975769972
16.29,-0.0213924075809739
16.3,-0.02504668944884555
16.31,-0.03833147645093414
16.32,-0.03627731944022722
16.330000000000002,-0.019516143037176793
16.34,-0.033137453449000306
16.35,-0.03380015242943027
16.36,-0.039288879944892136
16.37,-0.025475668462457985
16.38,-0.009060433429026748
16.39,-0.04033505372284592
16.4,-0.029391590344226514
16.41,-0.015485657971690606
16.42,-0.03037837424636985
16.43,-0.025032357278199555
16.44,-0.04015414342992149
16.45,-0.02522128798419301
16.46,-0.03134997021023779
16.47,-0.019595413896557574
16.48,-0.01755305721047439
16.490000000000002,-0.0035055026460334635
16.5,-0.023579046026763143
16.51,-0.026091670521258336
16.52,-0.02738006371574264
16.53,-0.03282985969905729
16.54,-0.025887665247670884
16.55,-0.0322008414421526
16.56,-0.027536557857412453
16.57,-0.016019549036660304
16.580000000000002,-0.039235323182719106
16.59,-0.017745501290665742
16.6,-0.015947541704952443
16.61,-0.030273799097922886
16.62,-0.05028610010950345
16.63,-0.03512022399174372
16.64,-0.0160465272347115
16.65,-0.029219637349254323
16.66,-0.038958478390145115
16.67,-0.03398771980443087
16.68,-0.02050829990574977
16.69,-0.0234217089916029
16.7,-0.03125292496376794
16.71,-0.03250642205690278
16.72,-0.03273034793800822
16.73,-0.038011471218851525
16.740000000000002,-0.01260822969991188
16.75,-0.0319598226806186
16.76,-0.01653967822791903
16.77,-0.013472762301030488
16.78,-0.0186774870440715
16.79,-0.03295148606633269
16.8,-0.024572682547184605
16.81,-0.028826653515663363
16.82,-0.03759644344469308
16.830000000000002,-0.02529057268759347
16.84,-0.040299317265761025
16.85,-0.01660689240388476
16.86,-0.03310463918682413
16.87,-0.026421662480510807
16.88,-0.025575185961392775
16.89,-0.03097193277903647
16.9,-0.02249077603842165
16.91,-0.03308159419836465
16.92,-0.019594440729339257
16.93,-0.04174207899927028
16.94,-0.026993367246969085
16.95,-0.008842766185155549
16.96,-0.03821027478102765
16.97,-0.03495932876694091
16.98,-0.02301773020416575
16.990000000000002,-0.02633593258088782
17.0,-0.024600403118910406
17.01,-0.023189798487937067
17.02,-0.021709432705702598
17.03,-0.016934638458647264
17.04,-0.023908451644696075
17.05,-0.030394227911709624
17.06,-0.021230939290622686
17.07,-0.008932893649063647
17.080000000000002,-0.02923309889086934
17.09,-0.03762711461453912
17.1,-0.016786086708200667
17.11,-0.029035788549469286
17.12,-0.04953376754012735
17.13,-0.019307962127575285
17.14,-0.033110579216769825
17.150000000000002,-0.028637760269563408
17.16,-0.024387765855283957
17.17,-0.02577772569864323
17.18,-0.020563369279053906
17.19,-0.03198792772782143
17.2,-0.022477194230274073
17.21,-0.030178918797899874
17.22,-0.02017055864639197
17.23,-0.021380211675644068
17.240000000000002,-0.03686350822907025
17.25,-0.01662454637789407
17.26,-0.03281925996645588
17.27,-0.01935431715982765
17.28,-0.0237373032949899
17.29,-0.009003632614098776
17.3,-0.029595433833263723
17.31,-0.030829258280428675
17.32,-0.027505614377657726
17.330000000000002,-0.03031855584385115
17.34,-0.019262690396987397
17.35,-0.04340057861231757
17.36,-0.03774967154744914
17.37,-0.037866263121408325
17.38,-0.01766055626136284
17.39,-0.010032908459907047
17.400000000000002,-0.028158956107103016
17.41,-0.02877811462206661
17.42,-0.026364820959709285
17.43,-0.015422016496114691
17.44,-0.03628979952314404
17.45,-0.024608058736098146
17.46,-0.017215264364871603
17.47,-0.021931802771793147
17.48,-0.025022443813407468
17.490000000000002,-0.01688332625029249
17.5,-0.05390164897768837
17.51,-0.020066123384170024
17.52,-0.033361195585515535
17.53,-0.04510234152148017
17.54,-0.021659571959155497
17.55,-0.013010609483924625
17.56,-0.028097288617400514
17.57,-0.017169678061748007
17.580000000000002,-0.010551272514182645
17.59,-0.01350055358459722
17.6,-0.010225707285493671
17.61,-0.01917974352387308
17.62,-0.025822359259693072
17.63,-0.04257204230056348
17.64,-0.028988708872517487
17.650000000000002,-0.034936260986694015
17.66,-0.004770090087500758
17.67,-0.028214108754364763
17.68,-0.025198947018438844
17.69,-0.020891896818992926
17.7,-0.025946492592029764
17.71,-0.009407784055652069
17.72,-0.03256057635225902
17.73,-0.024363807269506373
17.740000000000002,-0.033710397517522986
17.75,-0.03946173730129926
17.76,-0.03235503425334016
17.77,-0.026583553032024417
17.78,-0.030482059520170395
17.79,-0.033089109716358964
17.8,-0.04020394755798974
17.81,-0.026947711943093745
17.82,-0.041139753474472726
17.830000000000002,-0.01846789376555247
17.84,-0.02521996962069577
17.85,-0.0405958058993279
17.86,-0.029088315364055536
17.87,-0.033493732199330425
17.88,-0.0227563763764902
17.89,-0.01251958007124625
17.900000000000002,-0.04465178191826194
17.91,-0.024725778686124026
17.92,-0.027453359180499706
17.93,-0.019114631625113346
17.94,-0.02367207661591481
17.95,-0.033299755994901994
17.96,-0.02894663101102538
17.97,-0.03369238832444518
17.98,-0.014948105525854318
17.990000000000002,-0.025471116562784776
18.0,-0.006648391241492926
18.01,-0.026242980129009507
18.02,-0.03269652232552353
18.03,-0.04072568995421197
18.04,-0.043596042801888446
18.05,-0.04138211405482829
18.06,-0.02284560521013346
18.07,-0.02040574703056176
18.08,-0.04128103821137953
18.09,-0.016494890303918045
18.1,-0.030252034481846293
18.11,-0.023929652574982207
18.12,-0.009251543295926059
18.13,-0.016381531403189074
18.14,-0.028011414071513824
18.15,-0.03421422087364097
18.16,-0.04679665160709144
18.17,-0.0324462376603708
18.18,-0.027342221584497537
18.19,-0.03507893700615723
18.2,-0.026495941711925142
18.21,-0.024391091245243423
18.22,-0.02738441561551969
18.23,-0.03161213498012659
18.24,-0.023401823443351327
18.25,-0.020645232241702508
18.26,-0.03594490563776796
18.27,-0.010907874713418201
18.28,-0.025979370974598816
18.29,-0.024781292029926422
18.3,-0.017863950076228128
18.31,-0.022590246464050587
18.32,-0.015367362302172251
18.33,-0.022003815230429057
18.34,-0.030975766227816278
18.35,-0.021212700168894687
18.36,-0.036241347758450115
18.37,-0.02369484620203487
18.38,-0.025089108037902205
18.39,-0.026814348861025298
18.4,-0.025994934833995207
18.41,-0.04350443687076748
18.42,-0.03014958944575261
18.43,-0.02371029255834965
